Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Type of Travel_Business travel,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction
54,1554,2,2,2,2,2,4,4,4,4,4,4,3,4,5,59,70.0,1,0,1,0,1,0,0,satisfied
32,266,5,3,3,3,5,5,5,5,4,4,3,2,1,5,8,7.0,1,0,1,0,0,0,1,satisfied
11,1797,2,1,1,1,2,2,2,2,2,5,4,4,4,2,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
51,349,2,5,4,2,1,5,1,4,4,4,4,3,4,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
11,239,1,5,1,4,1,1,1,1,4,3,5,3,5,1,0,0.0,0,1,0,1,1,0,0,neutral or dissatisfied
45,2176,4,4,4,4,3,5,4,5,5,5,5,3,5,4,0,0.0,0,1,1,0,1,0,0,satisfied
39,157,4,4,4,3,1,4,1,1,3,4,5,3,5,1,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
9,427,3,3,3,3,1,3,1,1,2,5,3,1,3,1,0,0.0,1,0,0,1,1,0,0,neutral or dissatisfied
50,1522,4,3,4,4,2,4,4,4,4,4,4,1,4,3,0,16.0,1,0,1,0,1,0,0,neutral or dissatisfied
52,631,3,2,3,3,2,3,5,2,1,1,3,3,3,2,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
11,495,2,4,4,4,2,2,2,2,2,5,4,2,4,2,72,62.0,1,0,1,0,1,0,0,neutral or dissatisfied
35,3155,1,4,1,4,1,4,4,1,1,1,1,1,1,3,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
40,480,5,5,4,5,5,4,4,4,4,4,4,5,4,3,0,0.0,1,0,1,0,1,0,0,satisfied
54,1056,5,5,5,5,2,1,4,5,5,5,5,4,5,4,0,0.0,1,0,1,0,0,1,0,satisfied
35,199,3,4,3,4,3,3,3,3,5,3,4,4,5,3,38,42.0,0,1,0,1,0,1,0,neutral or dissatisfied
11,1744,4,3,4,3,2,4,2,2,4,5,2,2,3,2,33,27.0,0,1,0,1,0,1,0,satisfied
44,3028,2,2,2,2,4,4,5,4,4,4,4,3,4,5,6,5.0,0,1,1,0,1,0,0,satisfied
51,3027,0,4,0,1,1,1,2,4,4,4,2,3,4,4,57,59.0,1,0,1,0,1,0,0,satisfied
44,315,3,3,3,3,4,4,4,5,5,4,5,4,3,4,238,287.0,1,0,1,0,1,0,0,satisfied
30,1522,3,3,3,4,5,3,5,5,5,3,4,3,4,5,0,6.0,1,0,1,0,1,0,0,neutral or dissatisfied
46,2241,3,3,3,3,3,4,4,5,5,5,5,5,5,5,35,49.0,0,1,1,0,1,0,0,satisfied
35,114,2,3,2,4,1,2,1,1,3,2,3,4,4,1,0,28.0,1,0,1,0,0,1,0,neutral or dissatisfied
52,3427,2,3,3,3,5,3,3,2,2,1,2,3,2,1,6,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
27,1024,1,1,1,2,5,1,5,5,2,2,2,3,3,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
65,515,3,4,3,4,4,4,5,3,3,3,3,3,3,4,11,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
21,2565,3,4,3,1,2,3,1,2,4,5,3,4,5,2,9,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
28,733,4,2,2,2,4,4,4,4,3,4,3,3,4,4,15,22.0,0,1,1,0,0,1,0,neutral or dissatisfied
30,2628,3,5,5,5,2,2,3,2,2,2,3,2,3,2,41,40.0,0,1,1,0,1,0,0,neutral or dissatisfied
43,558,3,5,5,5,5,2,2,3,3,3,3,1,3,4,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
35,368,3,2,3,4,4,3,4,4,1,3,4,4,3,4,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
36,226,3,3,3,3,1,3,1,1,1,2,3,4,4,1,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
27,708,0,0,0,1,0,3,3,4,3,5,1,3,1,3,226,264.0,1,0,1,0,0,0,1,satisfied
47,838,3,5,5,5,1,4,3,3,3,3,3,3,3,2,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
34,3008,5,5,5,5,3,5,5,5,5,5,5,5,5,5,0,0.0,1,0,1,0,1,0,0,satisfied
52,721,1,5,0,4,1,3,5,4,4,0,2,4,4,3,0,0.0,1,0,0,1,0,0,1,neutral or dissatisfied
64,209,5,5,5,5,5,5,5,5,5,5,5,2,5,5,0,24.0,1,0,1,0,0,1,0,satisfied
27,899,3,1,4,2,4,4,2,4,2,1,2,1,3,4,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
40,620,2,2,5,2,4,5,1,2,2,2,2,4,2,2,67,56.0,1,0,1,0,1,0,0,satisfied
11,1726,4,5,4,1,1,4,1,1,5,4,5,4,5,1,1,3.0,0,1,0,1,0,1,0,satisfied
50,2356,3,3,3,3,4,4,5,5,5,5,5,4,5,4,73,76.0,0,1,1,0,1,0,0,satisfied
32,216,2,2,2,1,4,2,4,4,3,2,4,4,4,4,0,6.0,0,1,1,0,1,0,0,neutral or dissatisfied
37,328,4,4,4,3,3,4,3,3,5,5,4,5,4,3,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
27,667,2,3,2,2,5,2,5,5,4,5,2,3,3,5,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
24,821,0,4,0,1,5,0,5,5,3,5,5,3,5,5,12,0.0,1,0,1,0,1,0,0,satisfied
22,616,1,5,5,5,1,1,1,1,3,1,4,4,4,1,17,11.0,1,0,1,0,1,0,0,neutral or dissatisfied
52,328,1,2,1,1,4,5,5,4,4,4,4,4,4,5,0,0.0,0,1,1,0,1,0,0,satisfied
22,1192,0,3,0,3,2,0,2,2,5,1,5,2,1,2,0,0.0,0,1,1,0,0,0,1,satisfied
64,308,2,4,5,4,2,4,4,2,2,5,2,4,2,4,0,2.0,1,0,0,1,0,1,0,neutral or dissatisfied
23,247,4,5,4,5,5,4,5,5,4,2,4,3,4,5,80,76.0,0,1,1,0,1,0,0,satisfied
57,2342,3,2,3,2,3,3,4,3,2,1,2,2,2,3,4,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
44,3493,4,4,4,4,5,3,3,2,2,3,4,3,2,2,61,54.0,1,0,1,0,1,0,0,neutral or dissatisfied
44,2241,2,2,2,2,2,4,5,5,5,5,5,5,5,5,2,0.0,1,0,1,0,1,0,0,satisfied
7,762,3,2,3,3,5,3,5,5,1,2,4,4,4,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
37,2306,1,2,2,2,5,3,3,1,1,1,1,3,1,4,40,35.0,0,1,1,0,1,0,0,neutral or dissatisfied
63,416,2,2,2,4,1,2,1,1,1,5,4,2,4,1,125,121.0,0,1,0,1,0,1,0,neutral or dissatisfied
56,3408,4,4,4,4,3,5,4,5,5,5,5,3,5,3,93,92.0,1,0,1,0,1,0,0,satisfied
54,3292,3,3,1,3,2,4,4,5,5,5,5,4,5,5,0,0.0,0,1,1,0,1,0,0,satisfied
42,2979,2,5,2,3,3,2,3,3,3,3,4,4,4,3,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
24,874,2,2,2,2,5,2,5,5,2,3,5,1,1,5,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
35,733,5,5,5,5,4,4,5,5,5,5,5,3,5,5,0,0.0,1,0,1,0,1,0,0,satisfied
20,187,4,5,4,3,2,4,2,2,5,3,5,3,4,2,1,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
38,926,1,3,1,4,5,1,5,5,3,4,3,2,3,5,0,0.0,1,0,0,1,0,0,1,neutral or dissatisfied
24,1703,4,3,4,3,5,4,1,5,5,4,3,1,1,5,66,46.0,0,1,0,1,1,0,0,neutral or dissatisfied
35,129,1,1,1,3,4,1,4,4,2,3,3,1,3,4,0,6.0,1,0,0,1,0,1,0,neutral or dissatisfied
24,874,1,1,1,3,2,1,2,2,4,3,4,4,5,2,4,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
40,3080,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,0.0,0,1,1,0,1,0,0,satisfied
60,196,1,5,1,3,1,1,1,2,1,2,5,1,4,1,176,160.0,1,0,0,1,0,1,0,neutral or dissatisfied
22,1044,5,5,5,5,4,4,4,4,4,5,5,4,4,4,0,0.0,1,0,1,0,1,0,0,satisfied
48,1746,2,2,2,2,3,4,4,4,4,4,4,5,4,5,0,4.0,1,0,1,0,1,0,0,satisfied
42,587,2,5,2,1,3,5,5,4,4,2,5,3,4,5,13,24.0,1,0,0,1,0,1,0,neutral or dissatisfied
46,2296,1,5,0,4,4,0,4,4,3,5,4,3,2,4,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
41,258,3,1,3,4,3,3,3,3,4,1,4,1,3,3,22,8.0,0,1,0,1,0,1,0,neutral or dissatisfied
45,1798,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4,0.0,0,1,1,0,1,0,0,satisfied
27,3799,1,1,1,1,4,4,4,4,3,3,4,4,5,4,0,0.0,1,0,1,0,1,0,0,satisfied
26,2174,1,1,1,1,4,5,4,4,2,4,3,2,5,4,8,0.0,1,0,1,0,1,0,0,satisfied
16,677,2,2,2,2,4,2,4,4,3,1,1,4,2,4,9,4.0,1,0,0,1,0,0,1,neutral or dissatisfied
30,650,5,4,4,2,2,4,5,2,4,5,4,3,5,2,2,2.0,1,0,1,0,1,0,0,satisfied
41,2821,5,5,5,5,4,1,1,4,4,4,4,4,4,3,4,0.0,0,1,1,0,1,0,0,satisfied
25,3075,4,4,4,4,4,4,4,4,1,5,3,4,4,4,24,4.0,1,0,1,0,1,0,0,satisfied
60,216,3,0,3,3,2,4,5,5,5,3,5,3,5,3,2,8.0,1,0,0,1,0,1,0,neutral or dissatisfied
41,1133,4,4,5,4,5,5,3,2,2,2,2,2,2,4,0,0.0,0,1,1,0,1,0,0,satisfied
27,787,3,3,3,3,4,3,4,4,5,5,2,5,2,4,1,8.0,0,1,1,0,0,1,0,neutral or dissatisfied
40,602,3,1,1,1,3,4,3,3,3,4,2,1,4,3,6,9.0,1,0,1,0,0,1,0,satisfied
22,202,2,0,2,3,1,2,1,1,4,5,4,4,5,1,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
22,331,2,4,2,3,2,2,2,2,3,3,5,5,5,2,0,1.0,0,1,0,1,0,1,0,neutral or dissatisfied
25,277,3,0,3,5,5,3,5,5,3,3,5,5,4,5,47,51.0,1,0,1,0,1,0,0,neutral or dissatisfied
23,190,2,2,2,4,1,2,1,1,2,1,4,4,3,1,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
39,189,1,1,1,1,2,1,2,2,4,3,5,4,5,2,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
33,391,4,1,1,1,4,4,4,4,1,1,3,3,2,4,2,12.0,0,1,1,0,0,0,1,satisfied
40,1590,3,4,3,5,3,3,3,3,3,3,4,3,5,3,18,7.0,0,1,0,1,0,1,0,neutral or dissatisfied
41,954,5,5,5,5,4,5,4,4,2,5,4,5,1,4,0,4.0,1,0,1,0,0,1,0,satisfied
63,666,2,4,2,3,4,2,4,4,3,5,5,5,5,4,0,3.0,0,1,0,1,0,1,0,neutral or dissatisfied
45,1089,4,3,4,3,2,2,5,3,3,4,3,3,3,5,5,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
35,2218,2,5,5,5,1,1,2,2,2,2,2,4,2,4,0,8.0,0,1,1,0,1,0,0,neutral or dissatisfied
15,1119,1,5,1,4,3,1,3,3,5,3,5,5,5,3,1,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
11,888,2,4,2,2,5,2,5,5,5,4,3,5,4,5,7,5.0,1,0,0,1,0,1,0,neutral or dissatisfied
24,194,4,3,4,1,5,4,5,5,1,2,1,4,3,5,2,0.0,1,0,1,0,1,0,0,satisfied
21,862,4,4,4,4,4,4,4,4,4,4,4,3,4,4,69,61.0,0,1,1,0,1,0,0,satisfied
21,2182,1,2,2,2,1,1,1,1,4,5,2,2,3,1,109,110.0,1,0,1,0,1,0,0,neutral or dissatisfied
24,3835,1,1,1,1,4,4,4,4,3,4,5,5,4,4,38,45.0,0,1,1,0,1,0,0,satisfied
50,622,1,1,1,1,5,4,5,3,3,4,3,5,3,4,0,0.0,1,0,1,0,1,0,0,satisfied
34,2960,1,3,3,3,4,2,2,1,1,1,1,3,1,1,16,13.0,0,1,1,0,1,0,0,neutral or dissatisfied
54,227,3,4,0,3,0,1,1,5,5,4,5,1,3,1,236,237.0,0,1,0,1,0,1,0,neutral or dissatisfied
9,2795,1,4,4,4,1,1,1,1,3,1,3,3,3,1,4,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
47,1187,4,4,4,4,4,4,5,5,5,5,5,4,5,4,0,0.0,0,1,1,0,1,0,0,satisfied
25,2684,1,1,1,1,2,2,2,2,5,4,5,4,5,2,10,7.0,1,0,1,0,1,0,0,satisfied
27,1721,3,3,3,3,4,4,4,4,5,2,4,1,1,4,0,0.0,0,1,1,0,1,0,0,satisfied
12,631,3,1,4,3,4,4,4,4,1,1,4,3,3,4,0,0.0,1,0,0,1,0,0,1,neutral or dissatisfied
42,2147,2,2,2,2,3,4,5,5,5,5,5,3,5,4,0,0.0,1,0,1,0,1,0,0,satisfied
51,1449,4,4,4,4,4,5,5,5,5,5,5,3,5,4,4,0.0,0,1,1,0,1,0,0,satisfied
28,3724,5,5,5,5,4,4,4,4,3,3,5,4,4,4,10,3.0,1,0,1,0,1,0,0,satisfied
37,481,4,4,4,2,3,4,3,3,4,3,5,3,5,3,0,3.0,1,0,1,0,1,0,0,satisfied
39,2367,1,2,2,3,5,2,5,5,4,4,4,5,4,5,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
52,968,1,2,2,2,4,2,1,1,1,1,1,1,1,3,17,23.0,1,0,1,0,0,0,1,neutral or dissatisfied
42,448,2,5,3,3,2,5,4,4,4,3,4,5,4,3,16,14.0,1,0,0,1,0,1,0,neutral or dissatisfied
16,621,5,2,5,2,4,5,4,4,5,3,4,5,5,4,0,13.0,1,0,1,0,0,1,0,satisfied
27,326,3,5,3,4,2,3,2,2,5,1,3,3,5,2,1,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
44,125,5,1,1,1,3,3,2,5,5,5,5,2,5,2,0,0.0,1,0,1,0,0,1,0,satisfied
52,533,2,4,3,3,5,5,4,5,5,3,5,5,5,3,6,1.0,1,0,0,1,0,1,0,neutral or dissatisfied
64,583,1,5,1,1,4,5,5,4,4,1,4,3,4,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
10,606,4,5,5,5,4,4,1,4,3,1,3,1,3,4,6,5.0,0,1,1,0,0,0,1,neutral or dissatisfied
35,1201,1,3,3,3,5,4,4,1,1,1,1,4,1,3,14,14.0,1,0,1,0,1,0,0,neutral or dissatisfied
27,733,3,3,3,4,3,3,3,3,3,2,4,4,4,3,2,8.0,0,1,1,0,0,1,0,neutral or dissatisfied
70,306,2,4,2,5,1,3,1,1,1,2,1,3,1,5,5,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
63,248,0,0,0,2,5,5,5,5,5,5,5,4,5,5,0,0.0,0,1,1,0,1,0,0,satisfied
58,2370,2,2,2,2,4,3,4,3,3,3,3,4,3,3,1,0.0,0,1,1,0,1,0,0,satisfied
46,1476,4,4,4,4,2,1,3,4,4,4,4,5,4,4,0,0.0,1,0,1,0,1,0,0,satisfied
41,228,3,3,3,1,4,3,4,4,5,4,1,3,3,4,25,68.0,0,1,0,1,0,1,0,neutral or dissatisfied
19,546,4,1,4,4,4,4,4,4,4,4,3,2,4,4,0,0.0,1,0,0,1,0,1,0,satisfied
32,1300,5,4,5,2,3,5,3,3,4,5,3,3,5,3,3,0.0,1,0,0,1,0,1,0,satisfied
33,351,3,3,3,1,2,3,2,2,3,5,2,2,1,2,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
56,1235,4,4,4,4,4,4,4,4,4,4,4,3,4,3,10,15.0,0,1,1,0,1,0,0,satisfied
32,1012,3,4,3,4,1,3,1,1,2,1,4,5,4,1,21,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
27,152,1,1,1,3,3,1,3,3,4,4,3,4,3,3,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
28,1990,3,3,3,3,4,4,4,4,5,3,4,4,4,4,0,0.0,1,0,1,0,1,0,0,satisfied
27,528,2,2,2,3,5,2,5,5,4,2,4,3,4,5,10,16.0,0,1,1,0,0,1,0,neutral or dissatisfied
48,342,2,3,3,3,3,3,3,2,2,2,2,1,2,4,2,8.0,1,0,1,0,0,1,0,neutral or dissatisfied
28,896,1,2,2,5,2,2,1,2,3,3,1,1,1,2,2,8.0,1,0,1,0,0,1,0,neutral or dissatisfied
67,77,3,5,0,2,4,0,4,4,5,2,4,4,5,4,106,102.0,0,1,0,1,0,1,0,neutral or dissatisfied
52,986,3,4,3,3,5,3,5,5,4,2,3,4,4,5,40,31.0,0,1,0,1,0,1,0,neutral or dissatisfied
35,314,4,4,4,4,4,5,5,5,5,5,5,4,5,4,10,26.0,0,1,1,0,1,0,0,satisfied
42,351,3,3,3,4,2,3,2,2,3,3,3,4,4,2,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
56,1121,2,2,3,4,1,4,3,5,5,3,5,4,5,4,20,12.0,1,0,0,1,0,1,0,neutral or dissatisfied
17,1670,3,0,3,3,4,3,4,4,4,4,4,3,4,4,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
30,370,4,4,4,4,5,4,5,5,2,3,5,5,5,5,0,0.0,0,1,1,0,1,0,0,satisfied
46,696,2,2,2,2,5,5,4,5,5,4,5,4,5,3,5,0.0,1,0,1,0,1,0,0,satisfied
24,838,3,3,3,3,2,3,5,2,3,2,4,3,4,2,18,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
41,822,3,5,3,1,5,3,5,5,3,4,4,5,5,5,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
37,95,2,3,2,1,1,4,1,5,5,2,5,2,5,5,0,0.0,1,0,0,1,1,0,0,neutral or dissatisfied
54,697,3,5,3,2,2,3,2,2,3,2,2,5,2,2,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
16,1890,2,3,3,3,2,1,2,2,2,5,4,1,3,2,36,45.0,1,0,1,0,1,0,0,neutral or dissatisfied
24,646,3,0,3,3,2,3,2,2,4,4,1,5,1,2,96,102.0,1,0,1,0,0,1,0,neutral or dissatisfied
28,240,3,4,3,2,1,3,1,1,5,3,1,3,2,1,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
58,594,2,4,1,4,4,1,5,4,4,4,1,5,3,4,0,0.0,0,1,0,1,0,0,1,neutral or dissatisfied
39,240,2,3,2,3,2,3,3,4,1,4,4,3,4,3,148,128.0,0,1,1,0,0,1,0,neutral or dissatisfied
23,444,4,3,4,4,1,4,1,1,4,5,3,4,4,1,0,6.0,1,0,1,0,0,1,0,neutral or dissatisfied
38,3258,2,3,3,3,5,4,4,2,2,2,2,3,2,4,107,122.0,0,1,1,0,1,0,0,neutral or dissatisfied
22,1635,1,1,1,4,2,1,2,2,4,1,2,2,3,2,0,0.0,1,0,0,1,0,0,1,neutral or dissatisfied
34,602,4,2,2,2,5,3,4,4,4,4,4,4,4,2,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
70,1224,2,5,2,5,5,2,2,5,3,2,3,4,1,5,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
35,110,0,5,0,2,3,0,3,3,2,3,3,2,2,3,77,74.0,0,1,0,1,0,1,0,satisfied
41,577,5,3,5,3,3,5,5,3,2,5,4,3,5,3,9,21.0,0,1,1,0,0,1,0,satisfied
17,1346,4,3,3,3,4,4,4,4,2,2,1,5,2,4,0,0.0,0,1,1,0,0,1,0,neutral or dissatisfied
21,817,4,4,4,3,4,4,4,4,3,4,2,1,5,4,84,109.0,1,0,1,0,0,1,0,satisfied
69,936,4,3,5,3,3,2,2,5,5,5,2,3,5,3,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
51,666,2,2,2,2,4,4,5,5,5,5,5,5,5,3,0,0.0,1,0,1,0,1,0,0,satisfied
45,1590,3,3,3,3,5,5,5,4,4,4,4,5,4,3,0,0.0,0,1,1,0,1,0,0,satisfied
21,1089,3,3,3,4,4,3,4,4,3,5,5,2,1,4,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
49,140,0,4,0,2,5,5,4,2,2,2,2,4,2,3,0,0.0,0,1,1,0,1,0,0,satisfied
45,226,1,4,0,4,3,0,3,3,5,2,5,5,4,3,22,49.0,0,1,0,1,0,1,0,neutral or dissatisfied
49,3332,2,5,2,2,5,5,4,5,5,5,5,4,5,5,14,2.0,0,1,1,0,1,0,0,satisfied
50,3833,2,2,2,2,5,5,4,4,4,4,4,3,4,4,0,0.0,1,0,1,0,1,0,0,satisfied
32,192,1,1,1,1,5,5,4,5,2,3,3,4,4,5,61,53.0,1,0,1,0,1,0,0,satisfied
67,666,1,4,1,5,2,4,2,5,5,1,5,5,5,2,9,94.0,1,0,0,1,0,1,0,neutral or dissatisfied
23,1842,0,0,0,2,3,3,3,3,5,3,4,4,4,3,8,0.0,1,0,1,0,1,0,0,satisfied
40,129,4,4,4,4,5,2,3,5,5,5,4,3,5,2,0,2.0,0,1,1,0,1,0,0,satisfied
32,1970,2,4,2,2,4,4,4,4,5,5,3,2,1,4,111,120.0,1,0,1,0,1,0,0,satisfied
38,671,1,1,1,1,2,4,4,4,4,4,4,5,4,4,24,22.0,0,1,1,0,1,0,0,satisfied
55,147,2,2,2,4,5,2,4,5,3,4,2,3,1,5,63,59.0,1,0,1,0,0,0,1,neutral or dissatisfied
31,562,4,4,5,4,2,2,2,2,5,3,4,5,5,2,0,0.0,0,1,1,0,1,0,0,satisfied
25,228,4,5,4,1,1,4,3,1,3,2,4,5,5,1,0,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
41,846,5,5,5,5,2,5,4,5,5,5,5,5,5,4,2,4.0,1,0,1,0,1,0,0,satisfied
11,526,3,4,3,2,4,3,4,4,5,2,5,3,5,4,0,10.0,0,1,0,1,0,1,0,neutral or dissatisfied
52,327,2,4,2,1,5,5,5,2,2,2,1,4,2,3,0,18.0,1,0,0,1,0,1,0,neutral or dissatisfied
60,1142,4,4,4,2,2,4,2,2,5,4,4,5,4,2,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
52,3112,4,4,3,4,2,4,4,4,4,4,4,4,4,4,0,0.0,1,0,1,0,1,0,0,satisfied
36,356,1,1,1,4,2,1,2,2,4,4,5,5,5,2,117,103.0,0,1,1,0,1,0,0,neutral or dissatisfied
46,526,4,5,4,2,4,4,4,4,5,2,5,4,4,4,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
22,201,4,0,4,1,2,4,2,2,5,5,5,3,5,2,21,24.0,1,0,1,0,1,0,0,satisfied
38,861,1,1,1,5,3,1,5,3,5,2,4,3,4,3,0,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
58,2052,4,4,4,4,2,4,4,4,4,4,4,4,4,3,3,15.0,0,1,1,0,1,0,0,satisfied
60,2454,4,4,4,4,4,5,5,4,4,4,4,3,4,4,0,0.0,0,1,1,0,1,0,0,satisfied
56,2656,1,1,5,1,1,2,3,3,3,4,1,1,3,4,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
31,369,4,3,3,3,4,4,4,4,1,4,4,1,4,4,26,13.0,0,1,1,0,0,1,0,neutral or dissatisfied
59,937,3,5,5,5,1,3,4,4,4,3,4,1,4,1,44,30.0,1,0,1,0,0,1,0,neutral or dissatisfied
34,2010,1,1,1,1,1,3,3,1,1,1,1,2,1,3,8,0.0,0,1,1,0,1,0,0,neutral or dissatisfied
46,2556,3,3,3,3,5,4,5,5,5,5,5,3,5,4,0,0.0,1,0,1,0,1,0,0,satisfied
22,696,5,2,2,2,5,5,4,5,2,1,1,4,3,5,26,22.0,0,1,1,0,0,1,0,satisfied
64,814,1,3,1,3,5,1,3,5,1,3,3,2,3,5,28,22.0,0,1,0,1,0,1,0,neutral or dissatisfied
24,757,4,4,4,2,1,4,1,1,4,3,5,4,4,1,0,0.0,0,1,1,0,0,1,0,satisfied
60,776,4,4,4,2,2,4,2,2,4,4,4,3,4,2,0,0.0,0,1,0,1,0,1,0,satisfied
23,671,3,3,3,3,4,4,4,4,2,5,1,2,2,4,0,0.0,0,1,1,0,1,0,0,satisfied
51,1820,3,3,3,3,3,5,5,4,4,4,4,3,4,3,5,1.0,0,1,1,0,1,0,0,satisfied
47,859,3,5,4,5,1,2,3,3,3,3,3,2,3,3,2,7.0,1,0,1,0,0,1,0,neutral or dissatisfied
40,2174,4,4,4,4,3,5,4,4,4,4,4,5,4,3,0,4.0,0,1,1,0,1,0,0,satisfied
33,515,3,3,3,3,4,2,5,4,4,4,4,5,4,1,0,0.0,1,0,1,0,1,0,0,satisfied
51,1930,1,3,3,3,2,4,3,1,1,1,1,3,1,3,0,0.0,1,0,1,0,1,0,0,neutral or dissatisfied
36,363,2,5,5,2,5,5,5,5,3,4,5,3,4,5,0,0.0,0,1,0,1,0,1,0,neutral or dissatisfied
42,259,4,2,2,2,3,3,4,4,4,4,4,1,4,1,0,4.0,1,0,1,0,0,0,1,neutral or dissatisfied
38,284,4,3,3,3,4,4,4,4,2,2,3,3,3,4,57,61.0,1,0,1,0,0,1,0,satisfied
48,3685,3,2,2,2,2,2,3,3,3,3,3,3,3,1,76,66.0,0,1,1,0,1,0,0,neutral or dissatisfied
25,728,4,4,4,1,2,4,3,2,3,4,5,3,5,2,0,0.0,1,0,1,0,1,0,0,satisfied
47,113,3,4,3,4,4,3,4,4,4,5,4,1,4,4,0,0.0,1,0,1,0,0,1,0,neutral or dissatisfied
40,2593,1,1,3,1,3,4,5,4,4,4,4,4,4,3,0,0.0,0,1,1,0,1,0,0,satisfied
32,590,3,5,3,2,2,3,4,2,5,4,5,3,5,2,4,0.0,1,0,0,1,0,1,0,neutral or dissatisfied
52,356,5,5,5,5,5,4,4,3,3,3,3,3,3,4,21,16.0,0,1,1,0,1,0,0,satisfied
17,2419,5,2,5,3,5,1,1,4,5,3,4,1,3,1,0,3.0,1,0,0,1,0,1,0,satisfied
23,528,3,2,2,2,3,3,3,3,3,4,3,1,4,3,9,5.0,1,0,1,0,1,0,0,neutral or dissatisfied
55,547,2,3,2,2,3,3,2,4,4,2,2,3,4,4,0,0.0,1,0,0,1,0,0,1,neutral or dissatisfied
37,3603,3,3,3,3,4,4,4,5,5,5,5,4,5,5,0,0.0,1,0,1,0,1,0,0,satisfied
7,223,3,5,3,3,3,3,3,3,3,5,4,3,4,3,11,18.0,1,0,0,1,0,1,0,neutral or dissatisfied
25,135,1,5,1,3,1,1,1,1,5,2,5,3,5,1,0,5.0,1,0,1,0,1,0,0,neutral or dissatisfied
53,503,3,3,5,5,3,3,3,3,1,5,3,2,3,3,30,22.0,0,1,1,0,0,1,0,neutral or dissatisfied
37,163,3,3,3,3,4,2,2,4,4,4,4,4,4,5,0,0.0,1,0,1,0,1,0,0,satisfied
44,1621,2,4,4,4,4,4,4,2,2,2,2,2,2,1,0,5.0,1,0,1,0,1,0,0,neutral or dissatisfied
69,1938,4,2,2,2,3,1,1,4,4,4,4,1,4,4,0,14.0,1,0,1,0,1,0,0,neutral or dissatisfied
